airport_group,timestamp,target_sched,flights_cnt,avg_duration,max_duration,passenger_share,cargo_share,charter_share,airline,dow,holiday,month,hournum,weekend,date,daily_flights_cnt,flights_cnt_prev,flights_cnt_next
E,2025-10-02 10:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,51,4,2
A,2025-10-02 10:00:00,0,3,66.66666666666667,70.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,48,1,2
D,2025-10-02 10:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,50,4,0
C,2025-10-02 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,10,0,2025-10-02,21,0,0
F,2025-10-02 10:00:00,1,3,20.0,20.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,26,0,5
G,2025-10-02 10:00:00,0,2,17.5,20.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,35,1,0
B,2025-10-02 10:00:00,0,3,65.0,70.0,1.0,0.0,0.0,,3,False,10,10,0,2025-10-02,50,1,2
C,2025-10-02 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,11,0,2025-10-02,21,0,0
G,2025-10-02 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,11,0,2025-10-02,35,2,4
D,2025-10-02 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,11,0,2025-10-02,50,1,2
F,2025-10-02 11:00:00,1,5,21.0,25.0,1.0,0.0,0.0,,3,False,10,11,0,2025-10-02,26,3,1
B,2025-10-02 11:00:00,0,2,70.0,70.0,1.0,0.0,0.0,,3,False,10,11,0,2025-10-02,50,3,5
E,2025-10-02 11:00:00,0,2,27.5,30.0,1.0,0.0,0.0,,3,False,10,11,0,2025-10-02,51,1,2
A,2025-10-02 11:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,3,False,10,11,0,2025-10-02,48,3,1
D,2025-10-02 12:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,50,0,5
B,2025-10-02 12:00:00,1,5,57.0,70.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,50,2,4
F,2025-10-02 12:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,26,5,0
A,2025-10-02 12:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,48,2,2
E,2025-10-02 12:00:00,1,2,45.0,60.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,51,2,4
G,2025-10-02 12:00:00,1,4,23.75,35.0,1.0,0.0,0.0,,3,False,10,12,0,2025-10-02,35,0,0
C,2025-10-02 12:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,12,0,2025-10-02,21,0,2
G,2025-10-02 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,13,0,2025-10-02,35,4,0
C,2025-10-02 13:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,3,False,10,13,0,2025-10-02,21,0,1
A,2025-10-02 13:00:00,0,2,55.0,55.0,1.0,0.0,0.0,,3,False,10,13,0,2025-10-02,48,1,2
B,2025-10-02 13:00:00,1,4,58.75,70.0,1.0,0.0,0.0,,3,False,10,13,0,2025-10-02,50,5,3
E,2025-10-02 13:00:00,1,4,35.0,60.0,1.0,0.0,0.0,,3,False,10,13,0,2025-10-02,51,2,4
F,2025-10-02 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,13,0,2025-10-02,26,1,0
D,2025-10-02 13:00:00,1,5,45.0,65.0,1.0,0.0,0.0,,3,False,10,13,0,2025-10-02,50,2,0
D,2025-10-02 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,14,0,2025-10-02,50,5,3
G,2025-10-02 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,14,0,2025-10-02,35,0,0
C,2025-10-02 14:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,3,False,10,14,0,2025-10-02,21,2,0
B,2025-10-02 14:00:00,1,3,65.0,70.0,1.0,0.0,0.0,,3,False,10,14,0,2025-10-02,50,4,5
E,2025-10-02 14:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,3,False,10,14,0,2025-10-02,51,4,4
F,2025-10-02 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,14,0,2025-10-02,26,0,0
A,2025-10-02 14:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,3,False,10,14,0,2025-10-02,48,2,2
F,2025-10-02 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,15,0,2025-10-02,26,0,1
B,2025-10-02 15:00:00,1,5,53.0,70.0,1.0,0.0,0.0,,3,False,10,15,0,2025-10-02,50,3,3
D,2025-10-02 15:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,3,False,10,15,0,2025-10-02,50,0,6
E,2025-10-02 15:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,3,False,10,15,0,2025-10-02,51,4,5
A,2025-10-02 15:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,3,False,10,15,0,2025-10-02,48,2,5
C,2025-10-02 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,15,0,2025-10-02,21,1,2
G,2025-10-02 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,15,0,2025-10-02,35,0,0
D,2025-10-02 16:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,50,3,3
E,2025-10-02 16:00:00,1,5,28.0,30.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,51,4,2
F,2025-10-02 16:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,26,0,2
A,2025-10-02 16:00:00,1,5,37.0,55.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,48,2,1
B,2025-10-02 16:00:00,1,3,46.666666666666664,55.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,50,5,1
G,2025-10-02 16:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,16,0,2025-10-02,35,0,4
C,2025-10-02 16:00:00,0,2,32.5,35.0,1.0,0.0,0.0,,3,False,10,16,0,2025-10-02,21,0,1
C,2025-10-02 17:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,21,2,2
B,2025-10-02 17:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,50,3,3
E,2025-10-02 17:00:00,1,2,42.5,55.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,51,5,4
F,2025-10-02 17:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,26,1,4
A,2025-10-02 17:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,48,5,3
D,2025-10-02 17:00:00,1,3,40.0,45.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,50,6,6
G,2025-10-02 17:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,3,False,10,17,0,2025-10-02,35,0,3
B,2025-10-02 18:00:00,1,3,66.66666666666667,70.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,50,1,3
D,2025-10-02 18:00:00,1,6,49.166666666666664,65.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,50,3,0
C,2025-10-02 18:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,21,1,3
G,2025-10-02 18:00:00,1,3,21.666666666666668,25.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,35,4,2
E,2025-10-02 18:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,51,2,4
F,2025-10-02 18:00:00,1,4,35.0,50.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,26,2,0
A,2025-10-02 18:00:00,0,3,55.0,65.0,1.0,0.0,0.0,,3,False,10,18,0,2025-10-02,48,1,3
C,2025-10-02 19:00:00,1,3,25.0,35.0,1.0,0.0,0.0,,3,False,10,19,0,2025-10-02,21,2,1
F,2025-10-02 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,19,0,2025-10-02,26,4,0
E,2025-10-02 19:00:00,1,4,25.0,25.0,1.0,0.0,0.0,,3,False,10,19,0,2025-10-02,51,4,0
B,2025-10-02 19:00:00,0,3,50.0,60.0,1.0,0.0,0.0,,3,False,10,19,0,2025-10-02,50,3,1
D,2025-10-02 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,19,0,2025-10-02,50,6,3
G,2025-10-02 19:00:00,1,2,27.5,35.0,1.0,0.0,0.0,,3,False,10,19,0,2025-10-02,35,3,1
A,2025-10-02 19:00:00,1,3,41.666666666666664,55.0,1.0,0.0,0.0,,3,False,10,19,0,2025-10-02,48,3,3
A,2025-10-02 20:00:00,0,3,38.333333333333336,55.0,1.0,0.0,0.0,,3,False,10,20,0,2025-10-02,48,3,1
D,2025-10-02 20:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,3,False,10,20,0,2025-10-02,50,0,4
C,2025-10-02 20:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,3,False,10,20,0,2025-10-02,21,3,0
E,2025-10-02 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,20,0,2025-10-02,51,4,2
B,2025-10-02 20:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,3,False,10,20,0,2025-10-02,50,3,1
F,2025-10-02 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,20,0,2025-10-02,26,0,0
G,2025-10-02 20:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,3,False,10,20,0,2025-10-02,35,2,4
E,2025-10-02 21:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,3,False,10,21,0,2025-10-02,51,0,0
C,2025-10-02 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,21,0,2025-10-02,21,1,0
G,2025-10-02 21:00:00,1,4,23.75,30.0,1.0,0.0,0.0,,3,False,10,21,0,2025-10-02,35,1,1
A,2025-10-02 21:00:00,0,1,65.0,65.0,1.0,0.0,0.0,,3,False,10,21,0,2025-10-02,48,3,0
B,2025-10-02 21:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,3,False,10,21,0,2025-10-02,50,1,0
D,2025-10-02 21:00:00,1,4,46.25,65.0,1.0,0.0,0.0,,3,False,10,21,0,2025-10-02,50,3,0
F,2025-10-02 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,21,0,2025-10-02,26,0,0
F,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,26,0,0
A,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,48,1,0
D,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,50,4,0
G,2025-10-02 22:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,3,False,10,22,0,2025-10-02,35,4,0
C,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,21,0,0
E,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,51,2,0
B,2025-10-02 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,22,0,2025-10-02,50,1,0
F,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,26,0,0
B,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,50,0,0
D,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,50,0,0
E,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,51,0,0
C,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,21,0,0
G,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,35,1,0
A,2025-10-02 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,3,False,10,23,0,2025-10-02,48,0,0
G,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,35,0,0
D,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,48,0,0
C,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,21,0,0
B,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,49,0,0
F,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,26,0,0
A,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,48,0,0
E,2025-10-03 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,0,0,2025-10-03,60,0,0
C,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,21,0,0
E,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,60,0,0
F,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,26,0,0
A,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,48,0,0
B,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,49,0,0
D,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,48,0,0
G,2025-10-03 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,1,0,2025-10-03,35,0,1
D,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,48,0,0
B,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,49,0,2
E,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,60,0,0
C,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,21,0,0
F,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,26,0,0
A,2025-10-03 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,2,0,2025-10-03,48,0,2
G,2025-10-03 02:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,4,False,10,2,0,2025-10-03,35,0,4
A,2025-10-03 03:00:00,1,2,47.5,65.0,1.0,0.0,0.0,,4,False,10,3,0,2025-10-03,48,0,6
D,2025-10-03 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,3,0,2025-10-03,48,0,3
B,2025-10-03 03:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,4,False,10,3,0,2025-10-03,49,0,3
E,2025-10-03 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,3,0,2025-10-03,60,0,2
C,2025-10-03 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,3,0,2025-10-03,21,0,5
F,2025-10-03 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,3,0,2025-10-03,26,0,0
G,2025-10-03 03:00:00,1,4,26.25,35.0,1.0,0.0,0.0,,4,False,10,3,0,2025-10-03,35,1,0
B,2025-10-03 04:00:00,1,3,51.666666666666664,70.0,1.0,0.0,0.0,,4,False,10,4,0,2025-10-03,49,2,0
A,2025-10-03 04:00:00,1,6,40.833333333333336,65.0,1.0,0.0,0.0,,4,False,10,4,0,2025-10-03,48,2,0
G,2025-10-03 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,4,0,2025-10-03,35,4,1
D,2025-10-03 04:00:00,1,3,58.333333333333336,65.0,1.0,0.0,0.0,,4,False,10,4,0,2025-10-03,48,0,0
E,2025-10-03 04:00:00,1,2,30.0,30.0,1.0,0.0,0.0,,4,False,10,4,0,2025-10-03,60,0,4
C,2025-10-03 04:00:00,1,5,24.0,30.0,1.0,0.0,0.0,,4,False,10,4,0,2025-10-03,21,0,1
F,2025-10-03 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,4,0,2025-10-03,26,0,4
G,2025-10-03 05:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,4,False,10,5,0,2025-10-03,35,0,6
A,2025-10-03 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,5,0,2025-10-03,48,6,3
B,2025-10-03 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,5,0,2025-10-03,49,3,2
E,2025-10-03 05:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,4,False,10,5,0,2025-10-03,60,2,2
C,2025-10-03 05:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,4,False,10,5,0,2025-10-03,21,5,1
D,2025-10-03 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,5,0,2025-10-03,48,3,4
F,2025-10-03 05:00:00,1,4,33.75,45.0,1.0,0.0,0.0,,4,False,10,5,0,2025-10-03,26,0,4
A,2025-10-03 06:00:00,1,3,51.666666666666664,65.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,48,0,6
B,2025-10-03 06:00:00,1,2,62.5,70.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,49,0,6
C,2025-10-03 06:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,21,1,2
G,2025-10-03 06:00:00,1,6,28.333333333333332,50.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,35,1,1
D,2025-10-03 06:00:00,1,4,52.5,65.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,48,0,6
E,2025-10-03 06:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,60,4,5
F,2025-10-03 06:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,4,False,10,6,0,2025-10-03,26,4,2
B,2025-10-03 07:00:00,1,6,57.5,70.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,49,2,2
D,2025-10-03 07:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,48,4,0
G,2025-10-03 07:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,35,6,0
E,2025-10-03 07:00:00,1,5,26.0,30.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,60,2,0
A,2025-10-03 07:00:00,1,6,41.666666666666664,65.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,48,3,2
F,2025-10-03 07:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,26,4,0
C,2025-10-03 07:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,4,False,10,7,0,2025-10-03,21,1,0
B,2025-10-03 08:00:00,0,2,52.5,70.0,1.0,0.0,0.0,,4,False,10,8,0,2025-10-03,49,6,1
E,2025-10-03 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,8,0,2025-10-03,60,5,4
G,2025-10-03 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,8,0,2025-10-03,35,1,1
A,2025-10-03 08:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,4,False,10,8,0,2025-10-03,48,6,1
F,2025-10-03 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,8,0,2025-10-03,26,2,0
C,2025-10-03 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,8,0,2025-10-03,21,2,0
D,2025-10-03 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,8,0,2025-10-03,48,6,4
F,2025-10-03 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,9,0,2025-10-03,26,0,3
C,2025-10-03 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,9,0,2025-10-03,21,0,0
E,2025-10-03 09:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,4,False,10,9,0,2025-10-03,60,0,1
B,2025-10-03 09:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,4,False,10,9,0,2025-10-03,49,2,3
A,2025-10-03 09:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,4,False,10,9,0,2025-10-03,48,2,3
G,2025-10-03 09:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,4,False,10,9,0,2025-10-03,35,0,2
D,2025-10-03 09:00:00,1,4,50.0,65.0,1.0,0.0,0.0,,4,False,10,9,0,2025-10-03,48,0,1
C,2025-10-03 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,10,0,2025-10-03,21,0,0
E,2025-10-03 10:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,60,4,5
B,2025-10-03 10:00:00,0,3,65.0,70.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,49,1,2
D,2025-10-03 10:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,48,4,0
A,2025-10-03 10:00:00,0,3,66.66666666666667,70.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,48,1,2
F,2025-10-03 10:00:00,1,3,20.0,20.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,26,0,5
G,2025-10-03 10:00:00,0,2,17.5,20.0,1.0,0.0,0.0,,4,False,10,10,0,2025-10-03,35,1,0
D,2025-10-03 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,11,0,2025-10-03,48,1,2
E,2025-10-03 11:00:00,1,5,78.0,155.0,0.4,0.2,0.4,,4,False,10,11,0,2025-10-03,60,1,5
A,2025-10-03 11:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,4,False,10,11,0,2025-10-03,48,3,1
C,2025-10-03 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,11,0,2025-10-03,21,0,0
F,2025-10-03 11:00:00,1,5,21.0,25.0,1.0,0.0,0.0,,4,False,10,11,0,2025-10-03,26,3,1
G,2025-10-03 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,11,0,2025-10-03,35,2,4
B,2025-10-03 11:00:00,0,2,70.0,70.0,1.0,0.0,0.0,,4,False,10,11,0,2025-10-03,49,3,3
E,2025-10-03 12:00:00,1,5,86.0,160.0,0.4,0.4,0.2,,4,False,10,12,0,2025-10-03,60,5,4
A,2025-10-03 12:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,4,False,10,12,0,2025-10-03,48,2,2
C,2025-10-03 12:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,12,0,2025-10-03,21,0,2
G,2025-10-03 12:00:00,1,4,23.75,35.0,1.0,0.0,0.0,,4,False,10,12,0,2025-10-03,35,0,0
F,2025-10-03 12:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,4,False,10,12,0,2025-10-03,26,5,0
B,2025-10-03 12:00:00,1,3,58.333333333333336,70.0,1.0,0.0,0.0,,4,False,10,12,0,2025-10-03,49,2,5
D,2025-10-03 12:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,4,False,10,12,0,2025-10-03,48,0,5
E,2025-10-03 13:00:00,1,4,35.0,60.0,1.0,0.0,0.0,,4,False,10,13,0,2025-10-03,60,5,4
F,2025-10-03 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,13,0,2025-10-03,26,1,0
A,2025-10-03 13:00:00,0,2,55.0,55.0,1.0,0.0,0.0,,4,False,10,13,0,2025-10-03,48,1,2
D,2025-10-03 13:00:00,1,5,45.0,65.0,1.0,0.0,0.0,,4,False,10,13,0,2025-10-03,48,2,0
G,2025-10-03 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,13,0,2025-10-03,35,4,0
C,2025-10-03 13:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,4,False,10,13,0,2025-10-03,21,0,1
B,2025-10-03 13:00:00,1,5,58.0,70.0,1.0,0.0,0.0,,4,False,10,13,0,2025-10-03,49,3,4
B,2025-10-03 14:00:00,1,4,62.5,70.0,1.0,0.0,0.0,,4,False,10,14,0,2025-10-03,49,5,5
G,2025-10-03 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,14,0,2025-10-03,35,0,0
E,2025-10-03 14:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,4,False,10,14,0,2025-10-03,60,4,5
F,2025-10-03 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,14,0,2025-10-03,26,0,0
D,2025-10-03 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,14,0,2025-10-03,48,5,3
C,2025-10-03 14:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,4,False,10,14,0,2025-10-03,21,2,0
A,2025-10-03 14:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,4,False,10,14,0,2025-10-03,48,2,2
D,2025-10-03 15:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,4,False,10,15,0,2025-10-03,48,0,6
E,2025-10-03 15:00:00,1,5,53.0,155.0,0.8,0.0,0.2,,4,False,10,15,0,2025-10-03,60,4,7
G,2025-10-03 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,15,0,2025-10-03,35,0,0
A,2025-10-03 15:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,4,False,10,15,0,2025-10-03,48,2,5
F,2025-10-03 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,15,0,2025-10-03,26,0,1
B,2025-10-03 15:00:00,1,5,53.0,70.0,1.0,0.0,0.0,,4,False,10,15,0,2025-10-03,49,4,3
C,2025-10-03 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,15,0,2025-10-03,21,1,2
D,2025-10-03 16:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,4,False,10,16,0,2025-10-03,48,3,3
F,2025-10-03 16:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,4,False,10,16,0,2025-10-03,26,0,2
G,2025-10-03 16:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,4,False,10,16,0,2025-10-03,35,0,4
E,2025-10-03 16:00:00,1,7,45.714285714285715,155.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,,4,False,10,16,0,2025-10-03,60,5,2
B,2025-10-03 16:00:00,1,3,46.666666666666664,55.0,1.0,0.0,0.0,,4,False,10,16,0,2025-10-03,49,5,1
C,2025-10-03 16:00:00,0,2,32.5,35.0,1.0,0.0,0.0,,4,False,10,16,0,2025-10-03,21,0,1
A,2025-10-03 16:00:00,1,5,37.0,55.0,1.0,0.0,0.0,,4,False,10,16,0,2025-10-03,48,2,1
D,2025-10-03 17:00:00,1,3,40.0,45.0,1.0,0.0,0.0,,4,False,10,17,0,2025-10-03,48,6,6
